station_id,station_name,timestamp,temperature,pressure,humidity,label,fault_type,sensor_type,original_value,evaluation_value,ground_truth_anomaly,ground_truth_type,is_missing
AWS-001,Delhi Safdarjung,2026-08-04 03:20:00,21.37,1001.58,78.3,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 03:30:00,21.92,1001.34,77.1,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 03:40:00,21.55,1001.38,78.0,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 03:50:00,22.01,1001.68,79.5,normal,none,pressure,1001.68,1001.68,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 04:00:00,22.26,1002.73,78.1,normal,none,pressure,1002.31,1002.73,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 04:10:00,22.4,1002.48,78.3,normal,none,pressure,1001.64,1002.48,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 04:20:00,21.84,1003.15,75.9,normal,none,pressure,1001.89,1003.15,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 04:30:00,22.59,1004.28,74.9,normal,none,pressure,1002.6,1004.28,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 04:40:00,22.5,1004.67,75.2,normal,none,pressure,1002.57,1004.67,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 04:50:00,22.64,1005.13,77.6,normal,none,pressure,1002.61,1005.13,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 05:00:00,23.36,1005.12,78.7,normal,none,pressure,1002.18,1005.12,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 05:10:00,23.27,1005.92,75.5,normal,none,pressure,1002.56,1005.92,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 05:20:00,23.12,1006.38,75.3,normal,none,pressure,1002.6,1006.38,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 05:30:00,23.87,1006.52,76.2,normal,none,pressure,1002.32,1006.52,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 05:40:00,23.74,1007.53,73.8,normal,none,pressure,1002.91,1007.53,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 05:50:00,23.6,1007.92,75.2,normal,none,pressure,1002.88,1007.92,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 06:00:00,23.75,1008.61,74.8,normal,none,pressure,1003.15,1008.61,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 06:10:00,24.87,1008.93,69.9,normal,none,pressure,1003.05,1008.93,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 06:20:00,24.78,1009.1,74.5,normal,none,pressure,1002.8,1009.1,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 06:30:00,25.04,1009.65,71.3,normal,none,pressure,1002.93,1009.65,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 06:40:00,26.17,1009.95,69.9,normal,none,pressure,1002.81,1009.95,1,sensor_drift,False
AWS-001,Delhi Safdarjung,2026-08-04 06:50:00,25.38,1003.02,73.2,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 07:00:00,26.18,1003.18,71.5,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 07:10:00,26.88,1003.67,66.8,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 07:20:00,26.97,1002.83,69.2,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 07:30:00,26.9,1003.35,67.7,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 07:40:00,27.4,1003.44,68.4,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 07:50:00,27.84,1003.34,65.5,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 08:00:00,28.26,1003.4,65.1,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 08:10:00,28.75,1003.36,64.2,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 08:20:00,29.71,1003.59,66.1,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 08:30:00,29.4,1003.62,62.8,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 08:40:00,29.74,1003.28,63.5,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 08:50:00,29.08,1003.88,65.3,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 09:00:00,30.06,1003.32,62.8,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 09:10:00,30.45,1003.99,60.4,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 09:20:00,30.53,1003.6,60.3,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 09:30:00,31.45,1003.91,62.8,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 09:40:00,31.72,1003.68,61.2,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 09:50:00,32.07,1003.82,63.0,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 10:00:00,32.8,1003.52,59.1,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 10:10:00,33.18,1003.74,57.1,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 10:20:00,32.55,1003.9,57.8,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 10:30:00,32.66,1003.62,56.5,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 10:40:00,33.72,1003.59,58.4,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 10:50:00,34.56,1003.31,56.1,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 11:00:00,34.03,1003.41,58.6,normal,none,none,,,0,normal,False
AWS-001,Delhi Safdarjung,2026-08-04 11:10:00,34.12,1003.45,55.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 00:00:00,26.46,1011.2,89.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 00:10:00,25.59,1011.59,88.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 00:20:00,25.94,1011.55,88.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 00:30:00,25.47,1011.69,88.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 00:40:00,25.31,1011.63,87.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 00:50:00,25.45,1011.68,89.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 01:00:00,25.46,1011.46,90.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 01:10:00,25.18,1011.03,88.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 01:20:00,25.52,1011.49,91.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 01:30:00,25.62,1011.37,88.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 01:40:00,25.27,1012.1,88.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 01:50:00,24.75,1011.84,89.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 02:00:00,24.75,1012.19,89.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 02:10:00,25.92,1012.16,88.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 02:20:00,25.07,1011.83,88.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 02:30:00,25.42,1012.2,91.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 02:40:00,25.22,1011.91,89.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 02:50:00,25.25,1012.07,87.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 03:00:00,25.54,1012.66,90.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 03:10:00,25.73,1012.36,91.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 03:20:00,25.72,1012.39,88.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 03:30:00,25.35,1012.8,88.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 03:40:00,25.56,1012.97,91.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 03:50:00,25.55,1013.04,88.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 04:00:00,25.73,1013.17,87.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 04:10:00,25.82,1013.25,89.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 04:20:00,26.17,1013.56,89.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 04:30:00,25.61,1012.93,89.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 04:40:00,25.81,1013.35,88.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 04:50:00,26.32,1012.86,88.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 05:00:00,26.19,1013.36,87.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 05:10:00,26.89,1013.32,87.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 05:20:00,26.56,1013.83,85.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 05:30:00,27.1,1013.92,84.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 05:40:00,26.62,1013.07,85.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 05:50:00,27.79,1013.65,85.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 06:00:00,27.5,1013.15,87.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 06:10:00,27.6,1012.96,85.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 06:20:00,27.92,1013.5,85.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 06:30:00,27.83,1013.88,86.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 06:40:00,28.29,1014.04,86.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 06:50:00,28.34,1013.61,83.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 07:00:00,28.48,1013.84,82.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 07:10:00,28.53,1013.36,85.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 07:20:00,28.8,1013.84,86.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 07:30:00,29.39,1014.12,81.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 07:40:00,29.42,1014.04,81.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 07:50:00,29.34,1014.12,82.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 08:00:00,29.99,1014.5,81.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 08:10:00,29.51,1013.82,85.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 08:20:00,30.25,1014.72,81.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 08:30:00,30.46,1014.04,80.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 08:40:00,30.44,1014.1,79.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 08:50:00,30.6,1013.49,80.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 09:00:00,31.14,1014.28,79.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 09:10:00,30.75,1013.96,78.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 09:20:00,31.32,1014.09,78.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 09:30:00,31.41,1014.07,79.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 09:40:00,32.62,1013.4,78.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 09:50:00,32.09,1013.94,77.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 10:00:00,54.72,1013.91,76.2,normal,none,temperature,32.72,54.72,1,temperature_spike,False
AWS-002,Mumbai Colaba,2026-08-01 10:10:00,32.82,1013.61,76.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 10:20:00,33.13,1014.08,74.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 10:30:00,32.67,1013.6,77.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 10:40:00,33.27,1013.75,75.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 10:50:00,32.53,1013.73,75.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 11:00:00,32.96,1014.05,73.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 11:10:00,33.52,1013.1,76.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 11:20:00,33.89,1013.57,75.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 11:30:00,33.77,1013.45,74.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 11:40:00,33.91,1013.33,74.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 11:50:00,33.6,1013.73,74.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 12:00:00,33.89,1012.65,74.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 12:10:00,34.89,1013.31,70.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 12:20:00,34.29,1013.39,73.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 12:30:00,34.27,1013.28,74.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 12:40:00,34.71,1013.23,76.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 12:50:00,35.7,1013.03,70.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 13:00:00,35.12,1013.16,72.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 13:10:00,34.94,1013.18,69.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 13:20:00,34.96,1012.32,75.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 13:30:00,34.67,1012.24,72.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 13:40:00,35.24,1012.88,71.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 13:50:00,34.75,1012.48,72.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 14:00:00,35.59,1011.88,72.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 14:10:00,35.13,1046.48,71.9,normal,none,pressure,1012.48,1046.48,1,pressure_spike,False
AWS-002,Mumbai Colaba,2026-08-01 14:20:00,35.17,1012.02,72.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 14:30:00,36.13,1012.11,71.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 14:40:00,34.76,1011.93,72.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 14:50:00,35.74,1012.02,71.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 15:00:00,35.68,1011.49,70.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 15:10:00,35.0,1012.38,70.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 15:20:00,35.39,1012.02,74.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 15:30:00,34.45,1011.32,72.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 15:40:00,35.41,1011.35,75.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 15:50:00,34.68,1011.66,71.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 16:00:00,35.38,1011.49,71.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 16:10:00,35.11,1011.06,70.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 16:20:00,35.09,1011.18,70.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 16:30:00,35.42,1011.01,73.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 16:40:00,35.25,1010.83,72.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 16:50:00,35.53,1010.73,72.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 17:00:00,34.43,1010.93,75.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 17:10:00,34.33,1010.27,71.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 17:20:00,34.53,1010.3,72.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 17:30:00,33.76,1010.58,74.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 17:40:00,34.2,1009.8,74.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 17:50:00,34.05,1010.44,74.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 18:00:00,33.71,1010.22,75.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 18:10:00,33.73,1009.92,73.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 18:20:00,33.15,1010.37,100.0,normal,none,humidity,78.6,100.0,1,humidity_spike,False
AWS-002,Mumbai Colaba,2026-08-01 18:30:00,33.03,1009.93,77.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 18:40:00,33.45,1009.94,74.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 18:50:00,33.55,1009.46,75.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 19:00:00,32.55,1009.94,78.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 19:10:00,32.27,1009.38,76.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 19:20:00,32.47,1009.61,75.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 19:30:00,32.2,1009.87,80.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 19:40:00,31.97,1009.85,77.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 19:50:00,31.82,1009.22,76.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 20:00:00,31.65,1009.31,78.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 20:10:00,31.49,1009.35,79.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 20:20:00,31.2,1009.5,79.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 20:30:00,30.79,1009.92,79.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 20:40:00,30.51,1009.3,79.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 20:50:00,30.74,1009.64,78.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 21:00:00,30.33,1009.46,79.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 21:10:00,31.01,1009.4,81.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 21:20:00,30.72,1009.34,80.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 21:30:00,30.06,1009.51,82.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 21:40:00,30.2,1009.8,81.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 21:50:00,29.98,1009.43,81.5,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 22:00:00,29.3,1009.49,82.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 22:10:00,29.11,1009.33,82.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 22:20:00,28.65,1009.44,84.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-01 22:30:00,29.19,1009.44,82.3,normal,none,pressure,1009.41,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-01 22:40:00,28.18,1009.44,82.7,normal,none,pressure,1009.84,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-01 22:50:00,28.8,1009.44,83.8,normal,none,pressure,1009.24,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-01 23:00:00,29.41,1009.44,85.1,normal,none,pressure,1009.43,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-01 23:10:00,28.6,1009.44,83.6,normal,none,pressure,1009.17,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-01 23:20:00,27.73,1009.44,82.9,normal,none,pressure,1009.13,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-01 23:30:00,28.02,1009.44,85.1,normal,none,pressure,1009.61,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-01 23:40:00,28.38,1009.44,84.1,normal,none,pressure,1009.52,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-01 23:50:00,28.01,1009.44,84.7,normal,none,pressure,1009.25,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-02 00:00:00,27.79,1009.44,84.5,normal,none,pressure,1009.49,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-02 00:10:00,27.44,1009.44,86.3,normal,none,pressure,1008.92,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-02 00:20:00,28.0,1009.44,85.9,normal,none,pressure,1009.87,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-02 00:30:00,27.04,1009.44,85.3,normal,none,pressure,1009.95,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-02 00:40:00,27.68,1009.44,86.9,normal,none,pressure,1009.61,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-02 00:50:00,27.04,1009.44,87.3,normal,none,pressure,1009.43,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-02 01:00:00,26.44,1009.44,87.7,normal,none,pressure,1009.89,1009.44,1,frozen_sensor,False
AWS-002,Mumbai Colaba,2026-08-02 01:10:00,26.8,1009.72,87.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 01:20:00,27.87,1009.73,87.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 01:30:00,27.35,1009.7,88.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 01:40:00,26.62,1009.89,88.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 01:50:00,26.72,1010.13,87.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 02:00:00,27.21,1010.02,87.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 02:10:00,26.98,1010.02,87.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 02:20:00,26.45,1010.6,85.3,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 02:30:00,27.18,1010.25,88.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 02:40:00,27.2,1010.08,85.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 02:50:00,26.7,1010.28,86.6,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 03:00:00,27.09,1010.68,86.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 03:10:00,27.62,1010.49,85.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 03:20:00,27.53,1010.15,88.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 03:30:00,27.46,1010.09,85.8,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 03:40:00,28.06,1010.76,84.7,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 03:50:00,27.58,1010.5,87.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 04:00:00,27.7,1010.5,86.1,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 04:10:00,27.9,1010.52,86.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 04:20:00,27.97,1011.0,85.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 04:30:00,28.06,1011.0,86.9,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 04:40:00,27.74,1010.26,85.0,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 04:50:00,27.98,1010.54,84.2,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 05:00:00,27.31,1011.28,84.4,normal,none,none,,,0,normal,False
AWS-002,Mumbai Colaba,2026-08-02 05:10:00,27.55,1010.69,86.3,normal,none,humidity,86.3,86.3,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 05:20:00,27.8,1011.23,86.76,normal,none,humidity,86.3,86.76,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 05:30:00,28.18,1010.96,84.12,normal,none,humidity,83.2,84.12,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 05:40:00,28.98,1011.37,86.18,normal,none,humidity,84.8,86.18,1,sensor_drift,False
AWS-002,Mumbai Colaba,2026-08-02 05:50:00,28.15,1011.3,85.74,normal,none,humidity,83.9,85.74,1,sensor_drift,False
